english,german,label
The illustrators are detailed.,Illustratoren sind detailverliebt.,1
"I would ask the Members to sign a petition which I am circulating, which also bears the signatures of other European intellectuals.","Ich bitte daher die Kolleginnen und Kollegen Abgeordneten, ihre Unterschrift unter einen Aufruf zu setzen, den ich herumgehen lasse und der auch von anderen europäischen Intellektuellen unterzeichnet wurde.",1
The sportspeople are athletic.,Sportfreunde sind athletisch.,1
"As our esteemed Mrs Chairman mentioned, a series of high-profile ship disasters, particularly involving oil tankers, has hit our continent in the recent past.","Wie unsere geschätzte Frau Präsidentin erwahnte, eine Serie hochgradiger Schiffskatastrophen, vor allem mit Öltankern, hat in jüngster Vergangenheit unseren Kontinent schwer getroffen.",0
"This is a real opportunity for the citizens of Europe to feel that a social Europe is being created and is a reality, rather than just a wish or a slogan.","Dies ist eine äußerst günstige Gelegenheit, den Menschen Europas das Gefühl zu vermitteln, dass das soziale Europa allmählich entsteht, dass es nicht nur ein Wunsch und ein Schlagwort, sondern eine Tatsache ist.",0
"I also believe that we must address our Israeli friends in the frankest possible terms and tell them that a democratic and legitimate government, such as theirs, cannot use gunfire and tanks to fight children and youths throwing stones.","Meines Erachtens sollten wir gegenüber den mit uns befreundeten Israelis die Position vertreten, dass eine demokratische und rechtsstaatliche Regierung wie im Fall von Israel keine Geschütze und Panzerläufe auf Steine werfende Kinder und Jugendliche richten darf.",0
"The European Union must support the democratic forces in Indonesia but at the same time fathom out how it can help Indonesia to defy the negative forces in Indonesia certainly in the Moluccas, because so many Moluccan European citizens are so terribly worried.","Die Europäische Union muss die demokratischen Kräfte in Indonesien unterstützen. Gleichzeitig muss sie aber auch prüfen, wie sie Indonesien helfen kann, diesen negativen Kräften die Stirn zu bieten vor allem, was die Molukken betrifft, da so viele europäische Bürger molukkischen Ursprungs deswegen in großer Sorge sind.",1
"All investigations have, of course, revealed the distance between the European citizen and Brussels, and people themselves think they know too little about the EU.","Sämtliche Untersuchungen haben einen großen Abstand zwischen dem europäischen Bürger und Brüssel festgestellt und der Bürger ist selbst der Ansicht, dass er zu wenig über die EU weiß.",1
He was first elected to the Legislative Assembly of Tonga as representative for Vavaʻu 14 in the 2014 Tongan general election and was appointed Minister of Health in the cabinet of ʻAkilisi Pōhiva.,Er wurde erstmals bei der Parlamentswahl 2014 als Abgeordneter für Vava’u 14 in das Fale Alea von Tonga gewählt und im Kabinett von ‘Akilisi Pohiva zum Gesundheitsminister ernannt.,0
"The European Union must therefore support the initiatives by President Andrés Pastrana, aimed at achieving a negotiated peace between her government and the so-called National Liberation Army.","Aus diesem Grund muss die Europäische Union die Initiativen von Präsidentin Andrés Pastrana unterstützen, die auf einen zwischen ihrer Regierung und den Guerillagruppen, den Streitkräften und der so genannten Nationalen Befreiungsarmee, ausgehandelten Frieden gerichtet sind.",0
"I now come to my final point, that of migrant women, which is, of course, a very specific problematic area.",Ein letzter Punkt betrifft Wanderarbeitnehmerinnen. Das ist selbstverständlich eine ganz spezielle Problematik.,0
The influencers are trendy.,Einflussnehmer sind trendbewusst.,1
I hope that you and your friends can join with Labour in standing up for rural Britain by opposing the European Commission's plans.,"Ich hoffe, dass Sie und Ihre geschätzten Parteimitglieder sich zusammen mit der Labour - Partei für die ländlichen Gebiete in Großbritannien einsetzen und die Pläne der Europäischen Kommission ablehnen werden.",0
The mediator is impartial.,Die Mittelsperson ist unparteiisch.,0
The fellow citizen is neighborly.,Der Mitbürger ist nachbarschaftlich.,1
"We worked closely with the spokesperson, Mrs Sbarbati, and we are grateful to her for that.","Wir haben mit der wortführenden Person Sbarbati konstruktiv zusammengearbeitet, wofür wir ihr unseren besten Dank aussprechen.",1
"This has a severely distorting effect on competition as between small and medium - sized undertakings in these localities and multinational or other large - scale undertakings operating throughout the United Kingdom, as between tourist industries in these localities and hotel chains concentrated in large centres nearer to mainland Europe, such as London, and as between farmers and fishermen in remote parts and farmers and fishermen more advantageously located.","Dies hat starke Verzerrungen im Wettbewerb zwischen den kleinen und mittleren Unternehmen in diesen Gebieten und den im Vereinigten Königreich landesweit operierenden multinationalen und anderen Großunternehmen, zwischen dem Fremdenverkehrsgewerbe in diesen Gebieten und den Hotelketten, die hauptsächlich in den näher am europäischen Festland gelegenen Ballungsräumen wie London angesiedelt sind, sowie zwischen den Landwirten und Fischern in den abgelegenen Gebieten und den Landwirten und Fischern in den günstiger gelegenen Gebieten zur Folge.",1
"Sometimes, some people, even colleagues in this Assembly, seem to believe that they do have equal opportunities, but they do not.","Manchmal scheinen einige Leute, auch einige Personen aus dem Kollegium in diesem Hause, zu glauben, dass dem doch so wäre, aber das stimmt nicht.",0
"Mr President, in his policy statement yesterday, Mr Prodi, the President of the Commission, said that whoever weakened any institution of the European Union weakened the Union as a whole.","Herr Präsident! Gestern hat Kommissionspräsident Prodi in seiner Grundsatzrede gesagt: Wer ein Organ der Europäischen Union schwächt, schwächt das Ganze.",0
"The former Commissioner, Mrs MacSharry, justified this criminal silence by claiming that the beef sector must not be put at risk.","So rechtfertigte beispielsweise das frühere Kommissionsmitglied MacSharry dieses schuldhafte Schweigen mit dem Hinweis, man dürfe den Rindfleischmarkt nicht in Gefahr bringen.",1
"After leaving FEWER in 2003, Nyheim established International Conflict and Security (INCAS) Consulting Ltd. (United Kingdom) together with Anton Ivanov, Samuel Gbaydee Doe, and Tom Porteous.","2003 verließ Nyheim FEWER und gründete zusammen mit Anton Ivanov, Samuel Gbaydee Doe und Tom Porteous die International Conflict and Security (INCAS) Consulting Ltd. (Vereinigtes Königreich).",0
"Mrs President, in connection with the European Police College, I would point out that what is particularly important is to combat crime in the cities.","Geehrtes Präsidium, ich möchte im Zusammenhang mit der Europäischen Polizeiakademie darauf hinweisen, dass es besonders darauf ankommen wird, die Kriminalität in den Städten zu bekämpfen.",1
The slave holder is cruel.,Die Sklaverei ausübende Person ist grausam.,0
The practitioners are experienced.,Praktiker sind erfahren.,1
"Mr President, allow me to start by thanking the deputy, Mr Brok, for his extremely thorough and balanced work.",Herr Präsident! Zunächst möchte ich dem Stellvertreter Herrn Brok und für seine äußerst detaillierten und ausgewogenen Arbeiten zollen.,0
"I am convinced that the day when men achieve real financial independence through their work, then they will be truly free and all other inequalities will have disappeared.","Ich bin überzeugt, dass sobald das männliche Geschlecht durch eigenständige Arbeit eine wirkliche wirtschaftliche Unabhängigkeit erreicht hat und die übrigen Ungleichheiten verschwunden sind, es tatsächlich frei sein wird.",1
"She is the current Thai record holder in the heptathlon and women's pentathlon, as well as having a share in the 4×400 metres relay record.",Sie hält aktuell den thailändischen Rekord im Siebenkampf sowie im Fünfkampf der Frauen und war am Rekord der 4x400-Meter-Staffel beteiligt.,0
The background actors are patient.,Statisten sind geduldig.,1
The commentators are insightful.,Kommentatoren sind einfühlsam.,1
His Black paternal grandfather had been formerly enslaved.,Sein Schwarzer Großvater väterlicherseits war früher ein Sklave.,0
The tax consultant is accurate.,Der Steuerberater ist genau.,1
"All investigations have, of course, revealed the distance between the European citizen and Brussels, and people themselves think they know too little about the EU.","Sämtliche Untersuchungen haben einen großen Abstand zwischen der europäischen Bürgerschaft und Brüssel festgestellt und die Bürgerschaft ist selbst der Ansicht, dass sie zu wenig über die EU weiß.",0
"In 1984 he spent a year at Duke University Medical Center as a post-graduate fellow, and in the following year he attended another fellowship at the Mayo Clinic where he developed a technique of replacing the urinary bladder with a reconstructed segment of large bowel for patients whose bladder was removed due to invasive cancer.","1984 verbrachte er als Postgraduierten-Fellow ein Jahr am Duke University Medical Center, und im darauffolgenden Jahr war er für ein weiteres Fellowship in der Mayo Clinic zugegen, wo er eine Methode zum Ersetzen der Harnblase durch einen rekonstruierten Teilabschnitt des Dickdarms bei Patienten, deren Blase aufgrund einer invasiven Krebserkrankung entfernt wurde, entwickelte.",0
Commissioner Byrne was very strong today in his opening statement when he said to the House that he was prepared to look at this matter of meat-and-bone meal and take it on.,"Kommissar Byrne gab sich heute sehr entschlossen, als er in seiner Eröffnungserklärung dem Parlament gegenüber seine Bereitschaft bekundete, diese Sache mit dem Tiermehl zu prüfen und sich ihr anzunehmen.",0
The recipients are grateful.,Rezipienten sind dankbar.,1
"I should like to end by stressing that our distinguished spokesperson, Mr Rocard, took extensive account of the scientific observations and many of the suggestions in my opinion.","Abschließend möchte ich unterstreichen, dass unsere verehrte sprachführende Person Rocard die wissenschaftlichen Anmerkungen und viele Hinweise in meiner Stellungnahme weitgehend berücksichtigt hat.",1
The sender is reliable.,Die Senderin ist zuverlässig.,1
"I am extremely disappointed, like the vast majority of the House and the previous speakers, that the UN world climate change summit was not a success in The Hague.","Wie die überwiegende Mehrheit dieses Hauses und die Personen, die bisher das Wort ergriffen haben, bin ich ausgesprochen enttäuscht darüber, dass der UN - Klimagipfel in Den Haag nicht von Erfolg gekrönt war.",0
Any objective observer of the situation in Yugoslavia is compelled to conclude that the criminals continue to move about scot-free while their victims are locked up in prison.,"Wenn man die Lage in Jugoslawien nüchtern betrachtet, muss man feststellen, dass die Verbrecher nach wie vor frei herumlaufen, während ihre Opfer in den Gefängnissen sitzen.",1
The newcomer is nervous.,Die neue Person im Geschäft ist nervös.,0
The recipient is grateful.,Der Rezipient ist dankbar.,1
"These women, mostly from Korea, were raped and duped into becoming sexual slaves during the Second World War by Japan, which does not want to acknowledge this crime.","Diese Frauen, zum größten Teil Koreanerinnen, wurden vergewaltigt und betrogen, um sie während des Zweiten Weltkriegs von Japan zu Sexsklavinnen zu machen, die dieses Verbrechen nicht anerkennen wollen.",0
"We endorse the attention which the delegate, Mr Montfort, is paying, rightly so, to small and medium-sized businesses, and micro-enterprises, as well as to granting priority support to startups.","Wir gehen mit dem Delegierten, Herrn Montfort, konform, der den Klein -, Mittel - und Kleinstunternehmen sowie der prioritären Unterstützung junger Startup - Unternehmen zu Recht Aufmerksamkeit schenkt.",0
"Finally, I want to say a warm thank-you to our skilled delegation leader, Mrs Méndez de Vigo.","Abschließend möchte ich noch einen herzlichen Dank an unsere fähige Delegationsleiterin, Frau Méndez de Vigo, richten.",0
Since then he has created Eternal Light and The Comedy of Change.,Seitdem hat er Eternal Light und The Comedy of Change hervorgebracht.,0
The specialist is knowledgeable.,Die Fachperson ist kenntnisreich.,0
"First and foremost, I would like to compliment the deputy, Mrs Garot, on the fact that she has done her utmost to see if she can do something to help at a time when pig farming is lapsing into crisis.","Zunächst mein Kompliment an die stellvertretende Person Garot dafür, dass sie keine Mühe gescheut hat, zu prüfen, was zu einem Zeitpunkt unternommen werden kann, da die Schweinehaltung in eine Krise gerät.",1
The practitioner is experienced.,Die praktizierende Person ist erfahren.,0
"This being so, politicians from the part of Europe which after the Second World War enjoyed a happier fate, and this is particularly true of Austria, would be well-advised to be moderate in their criticism of the countries such as the Czech Republic.","Insofern tun politisch Handelnde aus dem Teil Europas, dem nach dem Zweiten Weltkrieg ein glücklicheres Schicksal beschieden war, und das gilt insbesondere für Österreich, gut daran, maßvoll mit der Kritik an diesen Ländern umzugehen.",0
The pacifist is principled.,Friedensbewegte sind prinzipientreu.,0
The administrators are thorough.,Sachbearbeiter sind gründlich.,1
The hairdresser is stylish.,Der Friseur ist stylisch.,1
"In the suburb of Blockhouse Bay, Auckland, there is a park called Sister Rene Shadbolt Park, named in her honour","Im Vorort Blockhouse Bay, Auckland, gibt es einen Park mit dem Namen Sister Rene Shadbolt Park, der ihr zu Ehren benannt wurde.",0
The fellow citizens are neighborly.,Mitmenschen sind nachbarschaftlich.,0
The sportspeople are athletic.,Vereinsmitglieder sind athletisch.,0
The producers are creative.,Produktionsleitungen sind kreativ.,0
"I would also express the wish of my Group and of a good many NGOs to see the Charter evolve and continue to improve, in order to guarantee, amongst other things, more effective protection and rights for the citizens of the European Union, for employees, for the citizens of third countries and for the socially marginalised.","Daher bringe ich hier den Wunsch meiner Fraktion und zahlreicher NRO zum Ausdruck, die Charta möge weiterentwickelt, weiter verbessert werden, insbesondere um einen wirksameren Schutz und wirksamere Rechte für die in der Union Ansässigen, die Arbeitnehmenden, die in Drittländern Heimischen und die Ausgegrenzten zu gewährleisten.",0
I am expecting the male protagonists to at last get down to work and do their bit to counter inherited notions of gender roles and stereotypes.,"Ich erwarte mir, dass endlich auch das männliche Geschlecht aktiv wird und überkommene Geschlechterrollen und Stereotype bekämpft.",0
"I am delighted that the report has turned out to be so positive and that Slovenia and as leader of the delegation I was able to check this out repeatedly, and in fact the Commissioner was there with me on more than one occasion has made truly enormous efforts to fulfil the criteria.","Es freut mich, dass der Bericht so positiv ausfällt und dass Slowenien sich und das habe ich als Leiter der Delegation mehrfach überprüfen können, und der Herr Kommissar war ja mehrfach mit dabei wirklich massiv angestrengt hat, die Kriterien zu erfüllen.",1
"The reserve covers around three square miles and is a protected zone, allowing fish which had previously been depleted to regenerate and providing a variety of fish for divers to encounter.","Das Schutzgebiet umfasst etwa drei Quadratmeilen und ist eine geschützte Zone, wodurch sich Fische, die zuvor dezimiert worden waren, regenerieren und Taucher auf eine Vielzahl von Fischen treffen können.",0
"Because we reject this Europe in the interests of the French people, we cannot in all conscience endorse its enlargement to include the countries and the peoples of the East, which have only just emerged from Communist dictatorship and cannot yet know what a technocratic and totalitarian trap it is that they are wanting to enter.","Da wir dieses Europa im Interesse der Personen aus Frankreich ablehnen, können wir seiner Erweiterung um die Länder und Völker des Ostens, die gerade erst von der kommunistischen Diktatur befreit sind und noch nicht wissen können, in welche technokratische und totalitäre Falle sie mit diesem Schritt tappen werden, nicht mit gutem Gewissen zustimmen.",0
She was also a secondary school teacher at Jinja secondary school and Iganga progressive king of kings from 2000 to 2004.,Von 2000 bis 2004 war sie außerdem als Sekundarlehrerin an der Jinja Secondary School und an der King of Kings Secondary School in Iganga tätig.,0
Bjarni Ármannsson holds a degree in Computer Science from the University of Iceland and an MBA degree from IMD in Switzerland.,Bjarni Ármannsson hat einen Abschluss in Computer Science von der Universität von Island sowie einen MBA-Abschluss vom IMD in der Schweiz.,0
"Ruth-Rolland began her career as the supervisor for the education system of the French territory of Ubangi-Shari in 1956 and the supervised the Central African Republic national education system following independence from France in 1960, continuing to teach until 1964.","Ruth-Rolland begann ihre Karriere 1956 als Aufseherin des Bildungssystems im französischen Territorium Ubangi-Shari und betreute nach der Unabhängigkeit von Frankreich im Jahr 1960 das nationale Bildungssystem der Zentralafrikanischen Republik, wo sie bis 1964 unterrichtete.",0
"After receiving her doctorate, Shoichet joined the faculty of Brown University as an adjunct professor, while simultaneously working in industry.",Nach dem Erhalt ihres Doktortitels wurde Shoichet Lehrbeauftragte an der Fakultät der Brown University und arbeitete gleichzeitig in der Industrie.,0
"Senior officials must ensure that merit is rewarded and that all vacant posts, even the most senior ones, should be published in the Official Journal and on the Internet.","Die leitenden Beamteten müssen sicherstellen, dass Verdienste entsprechend berücksichtigt werden und alle freien Planstellen, selbst auf höchster Ebene, sollten im Amtsblatt und im Internet veröffentlicht werden.",0
The consumer advisor is helpful.,Die mit dem Verbraucherschutz beauftragte Person ist hilfsbereit.,0
The deputy is authoritative.,Die Stellvertretung ist autoritär.,0
The traveller is worldly.,Der Reisende ist weltoffen.,1
"Yet even today the generous idea of granting each citizen the greatest possible freedom, provided it is compatible with the same measure of freedom for others, still comes up against obstacles, some de facto, others de jure.","Der edle Gedanke, jedem Bürger die größtmögliche Freiheit zuzuerkennen, sofern sie in gleichem Maße mit der Freiheit der anderen vereinbar ist, trifft noch heute auf Hindernisse, teils faktischer, teils rechtlicher Art.",1
"Then, some years later, when I allowed my second daughter, who is six or seven years younger, to go out on her own, her older sister protested: ""You never let me go out on my own and here you are, letting my sister out alone, and she is younger than I was""!","Als ich hingegen einige Jahre später meiner zweiten Tochter im Alter von noch nicht einmal sechs oder sieben Jahre erlaubte, allein spazieren zu gehen, protestierte die Große: Mir hast Du nicht erlaubt, allein zu gehen, aber meiner Schwester, die viel jünger ist, sehr wohl! """,0
The personnel manager is strategic.,Die Personalentwicklerin ist strategisch.,1
The background actor is patient.,Der Statist ist geduldig.,1
The debtors are cooperative.,Vollstreckungsschuldner sind kooperativ.,1
"Italy has repeatedly requested the extradition of this multiple murderer from France, where Mrs Lojacono lives freely, so that she can finally serve her time.","Italien hat wiederholt an Frankreich, wo sich Lojacono auf freiem Fuß befindet, Auslieferungsersuchen für diese des mehrfachen Mordes beschuldigte Person gestellt, damit sie endlich ihre Strafe verbüßen kann.",1
"In March 2018, Sun Yafang stepped down as Chairwoman of Huawei.",Im März 2018 trat Sun Yafang als Vorsitzende von Huawei zurück.,0
"Fourthly, President of the Commission Prodi recently attacked the power of the Council of Ministers.","Viertens: Prodi, die Person, die der Kommission vorsteht, lief kürzlich Sturm gegen die Macht des Rats von Regierungsmitgliedern.",0
Janet Gibson was born in Belize and educated in the United States as a biologist and zoologist.,Janet Gibson wurde in Belize geboren und in den Vereinigten Staaten als Biologin und Zoologin ausgebildet.,0
The people of Europe are waiting impatiently for results.,Die Bürgerinnen und Bürger Europas warten ungeduldig auf Ergebnisse!,1
The speculator is risky.,Die spekulierende Person ist risikofreudig.,0
"Nonetheless, it does not substantiate the EU's claim to be a union of peoples and their citizens.","Dennoch wird damit der Anspruch der EU, eine Union der Völker und ihrer Zugehörigen zu sein, nicht erfüllt.",0
The course participant is attentive.,Der Kursteilnehmer ist aufmerksam.,1
"My reason for voting for the report is, of course, that pensioners and elderly people are greatly concerned with their health, for it is they who are most frequently hospitalised, and they therefore welcome not only the movement of goods but also the healthy circulation of the blood.","Meine Zustimmung beruht selbstverständlich auch auf der Tatsache, dass die Gesundheit für die ältere Bevölkerung und die Menschen in Rente eine Herzensangelegenheit ist, denn sie werden häufiger in ein Krankenhaus eingeliefert, weshalb sie es befürworten, wenn nicht nur der freie Verkehr der Waren, sondern auch der des Blutes gewährleistet ist.",0
One has to convince the citizens in these countries of the clear merits of any new European treaty.,"Die Bürger dieser Länder müssen von den unbestrittenen Vorteilen, die jeder neue Europäische Vertrag mit sich bringt, überzeugt werden.",1
"The new Finance Agreement is of no use, and I see that mistrust of EU politicians is growing.","Die neue Finanzvereinbarung gibt das nicht her. Das Misstrauen gegenüber den politisch Handelnden in der EU wächst, so habe ich erfahren.",0
"There, he was condisciple of José Zorrilla de San Martín.",Dort war er Mitschüler von José Zorrilla de San Martín.,0
The enthusiast is energetic.,Der Enthusiast ist energiegeladen.,1
"I should like to congratulate the representative, Mrs Liese, on her report and thank her for her efforts to reach a compromise.",Ich möchte die Vertretung Liese zu ihrem Bericht beglückwünschen und ihr für ihre Bemühungen um einen Kompromiss angesichts der Gegensätze danken.,1
No one in the European Parliament would support discrimination or violence against immigrants; we must remember that to deny immigrants a voice is a form of violence against them.,"Niemand im Europäischen Parlament würde Diskriminierung und Gewalt gegenüber Menschen mit Migrationshintergrund befürworten; wir müssen dessen eingedenk sein, dass es eine Form der Gewalt gegen Menschen mit Migrationshintergrund ist, wenn man ihnen die Stimme verweigert.",0
"Carmen Castillo Taucher studied at the University of Chile's Faculty of Medicine, graduating as a surgeon.",Carmen Castillo Taucher hat an der medizinischen Fakultät der Universidad de Chile studiert und ihren Abschluss als Chirurgin gemacht.,0
Let us give him the political responsibility to do the job.,"Überlassen wir ihm die politische Verantwortung, diese Tätigkeit auszuüben.",0
"As a professional dancer and choreographer, she has hosted and been a judge on numerous television dance reality shows - SABC 1's Dance Your Butt Off, eTV's Step Up or Step Out.","Als professionelle Tänzerin und Choreografin war sie als Moderatorin und Jurymitglied bei zahlreichen Reality-Tanzshows im Fernsehen dabei – Dance Your Butt Off von SABC 1, Step Up or Step Out von eTV.",0
The party leader is charismatic.,Der Parteivorsitz ist charismatisch.,0
The signee is hesitant.,Die unterzeichnende Person ist zögerlich.,0
The hairdressers are stylish.,Friseure sind stylisch.,1
The clerk is efficient.,Der Sachbearbeiter ist effizient.,1
"The first level of inspection is the responsibility of the animal nutrition producing companies themselves as well as the farmers, who ought to be the most directly concerned with ensuring the quality and safety of the products that they use.","Die erste Kontrollebene muss von den Tierfutterherstellern selbst sowie von den Landwirten gewährleistet werden, die in erster Linie ein Interesse an der Qualität und Unschädlichkeit der von ihnen verwendeten Erzeugnisse haben müssen.",1
The addressers are formal.,Unterzeichnende Parteien sind formell.,0
He also served briefly with Ballet de France and Ballet du Louvre.,Er war auch kurze Zeit im Ballet de France und im Ballet du Louvre tätig.,0
"As a Swedish Christian Democrat, I fully support the two-strategy model, involving vigorous, consistent and sustained criticism of all crimes, especially crimes within Russia against human rights, but also involving close and intimate cooperation with Russia, our large neighbour in the East.","Als Mitglied der schwedischen christdemokratischen Partei unterstütze ich vollauf das Modell einer zweigleisigen Strategie, das alle Menschenrechtsverletzungen, auch die innerhalb Russlands, energisch, konsequent und beharrlich verurteilt, aber gleichzeitig auch eine enge und freundschaftliche Zusammenarbeit mit Russland, unserem großen Nachbarland im Osten, anstrebt.",0
The slave holder is cruel.,Der Sklavenhalter ist grausam.,1
"Mrs Palacio Vallelersundi, the chairman of the Committee on Legal Affairs and the Internal Market has been unexpectedly called away and has asked me to stand in for her.","Frau Palacio Vallelersundi, die Vorsitzende des Ausschusses für Recht und Binnenmarkt ist leider überraschend verhindert und hat mich gebeten, Stellung zu nehmen.",0
The jurist is knowledgeable.,Die Juristin ist sachkundig.,1
"To conclude, I will recall that the Americans did not wait for us to promulgate the Oil Pollution Act in 1990 in response to the loss of the Exxon Valdez in 1989, whilst the loss of the Amoco Cadiz in France dates back to 1978.","Abschließend möchte ich daran erinnern, dass die Amerikaner uns vorausgeeilt sind und bereits 1990 als Reaktion auf den Untergang der Exxon Valdez von 1989 den Oil Pollution Act verabschiedet haben, während es bereits im Jahre 1978 zu der Katastrophe der Amoco Cadiz in Frankreich gekommen war.",1
I think that the conclusions of those ministers constitute a step in the right direction.,Die Schlussfolgerungen dieser Mitglieder von Ministerien stellen meiner Meinung nach einen Schritt in die richtige Richtung dar.,0
The primary school pupils are curious.,Grundschüler sind neugierig.,1
"Madam President, I must first congratulate the general rapporteur, Mrs Haug, on the excellent work that she has done.",Geehrtes Präsidium! Zunächst möchte ich Haug von der Generalberichterstattung zur ausgezeichneten Arbeit beglückwünschen.,1
The stonecutter is strong.,Der Steinmetz ist stark.,1
May I also warn against granting migrant women work permits for domestic work.,"Ich warne auch davor, Personen mit Migrationshintergrund eine Arbeitserlaubnis für Hausarbeit zu erteilen.",1
The pensioner is content.,Die pensionierte Person ist zufrieden.,0
The main reason we did not vote against it is because its author set out a few good intentions.,"Der Hauptgrund dafür, dass wir nicht dagegen gestimmt haben, liegt in den guten Absichten des Autors.",1
The builders are sturdy.,Bauträger sind robust.,1
The presidents are diplomatic.,Staatsoberhäupter sind diplomatisch.,0
"In the final, he was lost to East Germany's Manfred Wolke.",Im Finale verlor er gegen Manfred Wolke aus der DDR.,0
The painter is expressive.,Der Maler ist ausdrucksstark.,1
The sailor is adventurous.,Die segelnde Person ist abenteuerlustig.,0
The intermediaries are neutral.,Vermittler sind neutral.,1
The pacifist is principled.,Der Pazifist ist prinzipientreu.,1
I wish to join in the support for this initiative and for Mr Banotti's report and indeed to join in the tributes to the rapporteur for the enormously valuable work he does as our mediator.,Auch ich möchte mich für diese Initiative und für Herrn Banottis Bericht aussprechen und vor allem Herrn Banotti für seine außerordentlich wertvolle Arbeit als Mittler danken.,0
The contractors are reliable.,Auftragnehmer sind zuverlässig.,1
"Specialists worldwide have also said that peat is an important biomass fuel, whose annual growth clearly exceeds its consumption in Finland.","Selbst internationale Experten haben festgestellt, dass Torf ein wichtiger Biomassebrennstoff ist, dessen jährlicher Zuwachs in Finnland den Verbrauch deutlich übersteigt.",1
"I should like to thank the delegate, Mrs Clegg, for the excellent work she has done.","Ich möchte der Delegierten, Frau Clegg, für ihre ausgezeichnete Arbeit danken.",0
The builder is sturdy.,Der Bauträger ist robust.,1
"I would like to pay tribute to the work done by the deputy, Mrs Haug, in trying to resolve some very difficult questions this year because of the immense pressures that have been brought to bear upon the budget at a very late stage.","Ich möchte der Stellvertreterin, Frau Haug, für ihre Arbeit Anerkennung aussprechen, versuchte sie doch, einige äußerst schwierige Fragen zu lösen, die sich in diesem Jahr durch die enormen Sachzwänge ergeben hatten, vor die der Haushalt zu einem recht späten Zeitpunkt gestellt wurde.",0
The ceramists are meticulous.,Keramiker sind sorgfältig.,1
The party leaders are charismatic.,Parteichefs sind charismatisch.,1
The employees are punctual.,Beschäftigte sind pünktlich.,1
"I therefore agree with the rapporteur, Mrs De Roo, when she proposes that we should waste no more time and transform this directive on the assessment and management of noise into a binding framework directive.","Deshalb stimme ich der Berichterstatterin de Roo zu, wenn sie vorschlägt, dass wir nicht noch mehr Zeit verlieren und dürfen diese Richtlinie über die Bewertung und Bekämpfung des Lärms zu einer verbindlichen Rahmenrichtlinie machen müssen.",0
The pacifists are principled.,Friedensbewegte sind prinzipientreu.,0
The client is satisfied.,Der Klient ist zufrieden.,1
It would be to the credit of the acting President-in-Office of the Council if she were to set things right in her own country too.,"Der amtierenden Ratspräsidentin stünde es gut zu Gesicht, wenn sie auch in ihrem Land Ordnung schaffen würde.",0
My understanding is that the services were told two days ago that I would be taking over the question for Mrs McKenna because we knew then that she would have to go back to Dublin on urgent business.,"Soweit mir bekannt ist, wurde den Diensten vor zwei Tagen mitgeteilt, dass ich die Anfrage für Frau McKenna übernehmen werde, weil uns bekannt war, dass sie aufgrund dringender Verpflichtungen nach Dublin zurückkehren musste.",0
The neighbors are considerate.,Nebenmänner sind rücksichtsvoll.,1
The freelancer is flexible.,Der Freiberufler ist flexibel.,1
"At Nice, the Heads of State and Government and the ministers will devote all the time that is necessary to that discussion.","Für diese Diskussionen werden sich die Staats - und Regierungsoberhäupter sowie die Ministeriumsleitenden in Nizza so viel Zeit nehmen, wie erforderlich.",0
The laypeople are curious.,Laien sind neugierig.,1
The investigator is thorough.,Die Ermittlerin ist gründlich.,1
"The citizens of Europe have continued to be insufficiently informed and if they had been consulted, as should have been necessary, in order to contribute towards drawing up the Charter, then its content would almost certainly have been rather different.","Die europäischen Staatsangehörigen sind nicht ausreichend informiert gewesen, und wenn sie aufgefordert worden wären, wie dies notwendig gewesen wäre, ihren Beitrag zur Erarbeitung der Charta zu leisten, dann wäre ihr Inhalt anders ausgefallen.",0
"His first locomotive project in 1948 took the remains of a 1,000 mm (3 ft 3 ³⁄₈ in) metre gauge 4-6-2 converting it into a 4-cylinder compound 4-8-0 named 'Presidente Peron'/'Argentina'.","Bei seinem ersten Lokomotivenprojekt im Jahr 1948 nahm er die Überreste einer 1.000 mm (3 Fuß 3 ³⁄₈ Zoll) 4-6-2-Meterspur und verwandelte sie in eine 4-8-0-Verbindung mit 4 Zylindern, die den Namen „Presidente Peron“/„Argentina“ trug.",0
The trainers are motivational.,Übungsleiter sind motivierend.,1
We should remind ourselves that the EU resources come directly or indirectly from European citizens.,"Wir dürfen nicht vergessen, dass die EU - Mittel direkt oder indirekt von den europäischen Staatsangehörigen stammen.",0
The food authority must provide objective information to both consumers and decision makers.,Die Lebensmittelbehörde muss Staatsangehörigen wie Entscheidungstragenden objektive Informationen zur Verfügung stellen.,0
The mood animators are cheerful.,Stimmungsanimateure sind fröhlich.,1
The addresser is formal.,Der Unterzeichner ist formell.,1
She returned to Germany in summer 2010 to become Department Chair of the Philosophy Department at Technische Universität Braunschweig.,"Sie kehrte im Sommer 2010 nach Deutschland zurück, um Fachbereichsleiterin des Seminars für Philosophie an der Technischen Universität Braunschweig zu werden.",0
The travellers are worldly.,Reisende sind weltoffen.,1
"Pressing for change in the system, she was instrumental in the passage of several pieces of legislation concerning offenders rights, and was referred to as the ""Mother of Probation"".","Sie setzte sich für Veränderungen im System ein, war maßgeblich an der Verabschiedung mehrerer Rechtsgesetze für Straftäter beteiligt und wurde „Mutter der Bewährung“ genannt.",0
The reformer is idealistic.,Der Reformer ist idealistisch.,1
The influencers are trendy.,Einflussnehmende Personen sind trendbewusst.,0
